id_absencia,id_colaborador,data_absencia,tipo_absencia,justificada,dias_ausencia,horas_ausencia
4843,761,2022-10-27,Atestado,1,2,16
4844,762,2025-08-10,Atestado,1,2,16
4845,763,2021-04-22,Atestado,1,2,16
4846,763,2023-06-04,Falta injustificada,0,3,24
4847,763,2023-08-26,Atestado,1,3,24
4848,763,2023-03-21,Atestado,1,2,16
4849,763,2023-02-19,Atestado,1,2,16
4850,763,2025-12-31,Atestado,1,2,16
4851,763,2024-05-11,Atraso,1,0,2
4852,763,2019-09-30,Licença curta,1,5,40
4853,763,2020-04-20,Atraso,1,0,1
4854,763,2024-04-07,Atestado,1,2,16
4855,763,2021-04-02,Atestado,1,2,16
4856,763,2022-10-04,Atraso,1,0,1
4857,763,2019-11-25,Atestado,1,3,24
4858,763,2021-12-13,Licença curta,1,3,24
4859,765,2025-06-07,Atraso,1,0,3
4860,766,2020-05-27,Atraso,1,0,2
4861,766,2019-02-11,Licença curta,1,4,32
4862,766,2020-09-23,Atestado,1,2,16
4863,767,2020-08-16,Falta injustificada,0,2,16
4864,767,2022-11-21,Falta injustificada,0,2,16
4865,767,2022-04-27,Atestado,1,3,24
4866,767,2023-08-19,Atestado,1,3,24
4867,767,2021-08-11,Atestado,1,1,8
4868,767,2023-12-15,Atraso,1,0,1
4869,767,2023-04-25,Atestado,1,2,16
4870,767,2025-04-17,Atestado,1,2,16
4871,768,2022-08-14,Atraso,1,0,2
4872,768,2022-06-09,Atestado,1,1,8
4873,769,2025-06-27,Atestado,1,2,16
4874,770,2024-10-24,Falta injustificada,0,3,24
4875,770,2024-09-14,Atestado,1,1,8
4876,770,2023-10-23,Falta injustificada,0,3,24
4877,770,2024-11-23,Atraso,1,0,1
4878,770,2022-03-28,Atraso,1,0,1
4879,770,2022-07-30,Atraso,1,0,1
4880,771,2025-03-01,Atraso,1,0,2
4881,771,2025-01-18,Atestado,1,2,16
4882,771,2022-02-04,Atestado,1,1,8
4883,771,2022-01-28,Licença curta,1,4,32
4884,771,2023-04-24,Atestado,1,3,24
4885,772,2022-06-24,Falta injustificada,0,2,16
4886,772,2022-03-29,Licença curta,1,2,16
4887,773,2024-07-10,Atraso,1,0,4
4888,773,2023-07-30,Atestado,1,3,24
4889,773,2023-05-29,Atestado,1,2,16
4890,773,2025-12-09,Atestado,1,3,24
4891,773,2024-05-11,Atestado,1,1,8
4892,773,2025-08-25,Atestado,1,1,8
4893,773,2024-11-07,Atraso,1,0,1
4894,773,2024-01-15,Atestado,1,3,24
4895,773,2023-10-05,Falta injustificada,0,3,24
4896,774,2025-01-31,Atraso,1,0,2
4897,774,2025-07-29,Atestado,1,1,8
4898,775,2024-02-13,Atestado,1,3,24
4899,775,2025-05-06,Atestado,1,3,24
4900,775,2023-09-28,Atestado,1,3,24
4901,775,2025-04-04,Atraso,1,0,1
4902,775,2023-11-30,Atestado,1,3,24
4903,775,2022-05-27,Atestado,1,1,8
4904,775,2022-08-30,Atestado,1,3,24
4905,776,2023-03-18,Atestado,1,2,16
4906,776,2024-09-09,Atraso,1,0,4
4907,776,2022-02-05,Atraso,1,0,1
4908,776,2021-10-03,Atestado,1,2,16
4909,776,2024-12-10,Atraso,1,0,2
4910,776,2022-03-30,Atestado,1,2,16
4911,776,2023-10-02,Licença curta,1,4,32
4912,776,2021-12-03,Atestado,1,3,24
4913,776,2022-08-05,Atestado,1,2,16
4914,776,2019-12-13,Atestado,1,1,8
4915,776,2021-01-10,Atestado,1,3,24
4916,776,2024-04-18,Atestado,1,2,16
4917,776,2024-02-19,Licença curta,1,5,40
4918,776,2020-03-24,Atestado,1,3,24
4919,776,2020-05-13,Atestado,1,3,24
4920,776,2023-11-17,Atraso,1,0,2
4921,777,2023-03-23,Atestado,1,3,24
4922,777,2025-08-01,Atestado,1,1,8
4923,777,2025-12-16,Atestado,1,2,16
4924,778,2024-12-12,Atestado,1,2,16
4925,778,2022-01-28,Falta injustificada,0,3,24
4926,778,2022-08-26,Atestado,1,3,24
4927,778,2019-08-29,Atestado,1,3,24
4928,778,2019-10-03,Atestado,1,3,24
4929,778,2019-12-10,Licença curta,1,2,16
4930,778,2024-11-14,Atraso,1,0,4
4931,778,2020-09-06,Falta injustificada,0,3,24
4932,778,2019-11-22,Falta injustificada,0,3,24
4933,778,2024-02-28,Falta injustificada,0,3,24
4934,778,2021-01-17,Falta injustificada,0,1,8
4935,780,2024-09-21,Atestado,1,2,16
4936,780,2025-02-10,Licença curta,1,5,40
4937,780,2021-08-06,Atestado,1,3,24
4938,780,2023-08-06,Atestado,1,1,8
4939,780,2021-12-05,Atraso,1,0,2
4940,781,2025-10-18,Atestado,1,3,24
4941,782,2024-04-21,Atestado,1,2,16
4942,783,2025-02-21,Atraso,1,0,1
4943,783,2024-08-10,Atraso,1,0,2
4944,783,2022-04-21,Atraso,1,0,1
4945,783,2024-06-08,Atestado,1,3,24
4946,784,2021-06-30,Falta injustificada,0,1,8
4947,784,2025-03-12,Licença curta,1,5,40
4948,784,2018-05-31,Atestado,1,1,8
4949,784,2020-09-22,Atestado,1,2,16
4950,784,2022-12-28,Falta injustificada,0,1,8
4951,784,2021-02-07,Atestado,1,1,8
4952,785,2025-02-19,Atestado,1,3,24
4953,785,2023-09-10,Atestado,1,3,24
4954,785,2024-06-05,Atestado,1,3,24
4955,785,2025-08-04,Falta injustificada,0,1,8
4956,785,2025-01-30,Licença curta,1,4,32
4957,785,2025-11-14,Falta injustificada,0,3,24
4958,785,2022-09-19,Falta injustificada,0,1,8
4959,786,2025-09-07,Licença curta,1,3,24
4960,787,2022-06-02,Licença curta,1,4,32
4961,787,2022-04-12,Licença curta,1,2,16
4962,787,2021-05-29,Licença curta,1,2,16
4963,787,2025-08-19,Atestado,1,1,8
4964,787,2024-04-16,Atestado,1,2,16
4965,787,2021-08-25,Falta injustificada,0,2,16
4966,787,2023-01-11,Atestado,1,1,8
4967,788,2023-08-19,Atestado,1,1,8
4968,788,2022-05-09,Atestado,1,2,16
4969,788,2022-03-31,Falta injustificada,0,2,16
4970,789,2021-08-19,Licença curta,1,3,24
4971,790,2021-11-27,Atestado,1,2,16
4972,790,2019-10-11,Atestado,1,1,8
4973,790,2024-05-26,Falta injustificada,0,1,8
4974,790,2023-09-05,Atestado,1,1,8
4975,790,2024-06-13,Atraso,1,0,1
4976,790,2021-10-23,Falta injustificada,0,2,16
4977,790,2020-01-09,Atestado,1,2,16
4978,790,2024-05-22,Atestado,1,2,16
4979,790,2021-09-12,Atestado,1,1,8
4980,790,2023-09-27,Atestado,1,3,24
4981,790,2020-11-13,Atestado,1,1,8
4982,790,2021-06-08,Atraso,1,0,2
4983,790,2025-02-25,Falta injustificada,0,3,24
4984,790,2025-04-06,Falta injustificada,0,1,8
4985,790,2021-04-19,Atestado,1,1,8
4986,790,2020-10-26,Atestado,1,2,16
4987,790,2023-06-28,Atestado,1,3,24
4988,790,2023-01-09,Falta injustificada,0,2,16
4989,790,2021-08-12,Atestado,1,1,8
4990,790,2020-06-27,Atestado,1,3,24
4991,790,2023-07-04,Falta injustificada,0,2,16
4992,790,2022-05-02,Licença curta,1,2,16
4993,791,2025-01-07,Atestado,1,1,8
4994,791,2019-12-23,Atraso,1,0,1
4995,791,2024-02-27,Atestado,1,2,16
4996,791,2024-05-20,Atraso,1,0,2
4997,791,2021-01-06,Atestado,1,2,16
4998,791,2023-12-09,Atraso,1,0,2
4999,791,2023-05-16,Falta injustificada,0,1,8
5000,791,2024-10-06,Atestado,1,3,24
5001,792,2025-08-07,Atestado,1,1,8
5002,793,2019-06-26,Atestado,1,3,24
5003,793,2025-10-03,Atraso,1,0,2
5004,793,2022-11-28,Atestado,1,2,16
5005,793,2018-09-18,Atestado,1,2,16
5006,793,2025-10-18,Licença curta,1,4,32
5007,793,2019-01-17,Falta injustificada,0,1,8
5008,793,2021-04-30,Atestado,1,1,8
5009,793,2024-11-13,Atestado,1,1,8
5010,794,2020-09-25,Atestado,1,3,24
5011,794,2021-01-16,Atraso,1,0,2
5012,794,2020-11-14,Falta injustificada,0,3,24
5013,794,2024-07-26,Atestado,1,1,8
5014,794,2019-12-26,Atestado,1,3,24
5015,794,2021-08-26,Licença curta,1,4,32
5016,794,2023-06-20,Licença curta,1,5,40
5017,794,2021-01-24,Licença curta,1,5,40
5018,794,2021-03-26,Licença curta,1,3,24
5019,794,2025-02-11,Atraso,1,0,2
5020,794,2020-12-30,Atraso,1,0,2
5021,794,2021-05-02,Atestado,1,2,16
5022,794,2020-07-11,Atestado,1,1,8
5023,794,2019-08-20,Licença curta,1,5,40
5024,795,2021-12-23,Atestado,1,2,16
5025,795,2023-02-05,Atestado,1,3,24
5026,795,2022-12-05,Atestado,1,2,16
5027,797,2025-07-30,Atestado,1,2,16
5028,798,2019-06-30,Atestado,1,1,8
5029,798,2022-11-23,Atestado,1,1,8
5030,798,2024-06-14,Falta injustificada,0,1,8
5031,799,2020-11-23,Atestado,1,2,16
5032,799,2019-10-19,Atestado,1,3,24
5033,799,2023-07-04,Atestado,1,3,24
5034,799,2025-03-02,Falta injustificada,0,1,8
5035,799,2021-01-18,Atestado,1,1,8
5036,799,2019-06-12,Atestado,1,2,16
5037,799,2021-10-10,Atestado,1,1,8
5038,799,2023-12-26,Licença curta,1,2,16
5039,799,2020-07-15,Atraso,1,0,3
5040,799,2024-08-11,Atestado,1,2,16
5041,799,2023-12-07,Falta injustificada,0,3,24
5042,799,2024-03-19,Atestado,1,1,8
5043,799,2019-04-14,Atestado,1,2,16
5044,799,2024-08-13,Atestado,1,2,16
5045,799,2022-02-27,Falta injustificada,0,1,8
5046,799,2022-11-24,Atestado,1,3,24
5047,800,2023-12-23,Atestado,1,2,16
5048,800,2024-05-22,Atestado,1,3,24
5049,800,2024-12-19,Atestado,1,1,8
5050,801,2025-02-26,Atraso,1,0,2
5051,801,2025-04-28,Atestado,1,3,24
5052,801,2021-12-30,Licença curta,1,3,24
5053,801,2022-04-04,Atraso,1,0,4
5054,801,2025-07-27,Falta injustificada,0,1,8
5055,801,2021-05-25,Atestado,1,1,8
5056,802,2025-03-28,Licença curta,1,2,16
5057,802,2025-06-22,Falta injustificada,0,1,8
5058,802,2025-05-26,Atestado,1,2,16
5059,802,2024-03-07,Atestado,1,3,24
5060,802,2023-09-07,Atestado,1,1,8
5061,802,2024-01-09,Atestado,1,2,16
5062,802,2023-11-28,Falta injustificada,0,3,24
5063,802,2025-03-28,Atestado,1,2,16
5064,802,2024-04-23,Atestado,1,3,24
5065,802,2024-09-07,Atraso,1,0,2
5066,802,2025-04-06,Atraso,1,0,1
5067,802,2025-01-16,Licença curta,1,4,32
5068,803,2020-06-22,Atraso,1,0,3
5069,803,2022-09-04,Atestado,1,2,16
5070,803,2023-03-15,Licença curta,1,3,24
5071,803,2025-06-30,Atestado,1,3,24
5072,803,2019-05-20,Licença curta,1,5,40
5073,803,2019-07-15,Atestado,1,1,8
5074,803,2021-01-15,Atestado,1,1,8
5075,803,2020-08-07,Atestado,1,3,24
5076,803,2019-05-19,Atestado,1,1,8
5077,803,2020-10-24,Atestado,1,2,16
5078,803,2022-08-13,Atestado,1,1,8
5079,804,2025-06-04,Licença curta,1,5,40
5080,804,2024-06-07,Falta injustificada,0,2,16
5081,804,2021-02-11,Licença curta,1,5,40
5082,804,2024-01-29,Atestado,1,1,8
5083,804,2024-02-03,Atestado,1,3,24
5084,804,2021-12-15,Atestado,1,3,24
5085,804,2023-12-10,Atestado,1,1,8
5086,804,2022-02-21,Atraso,1,0,2
5087,804,2024-10-11,Atestado,1,2,16
5088,804,2022-10-16,Falta injustificada,0,1,8
5089,804,2021-11-14,Atestado,1,2,16
5090,804,2024-06-22,Atestado,1,3,24
5091,804,2024-02-16,Falta injustificada,0,3,24
5092,804,2020-02-03,Licença curta,1,4,32
5093,804,2024-10-30,Atraso,1,0,2
5094,804,2021-12-15,Atestado,1,1,8
5095,805,2025-04-03,Atestado,1,2,16
5096,805,2023-04-06,Licença curta,1,2,16
5097,805,2023-12-01,Atraso,1,0,2
5098,806,2019-12-24,Atraso,1,0,4
5099,806,2019-08-16,Atestado,1,1,8
5100,806,2023-09-10,Atestado,1,1,8
5101,806,2019-11-29,Falta injustificada,0,3,24
5102,807,2023-04-04,Atestado,1,2,16
5103,807,2021-08-12,Atraso,1,0,1
5104,807,2023-09-16,Atraso,1,0,1
5105,807,2022-03-26,Atraso,1,0,2
5106,807,2022-02-13,Atestado,1,2,16
5107,807,2022-06-25,Falta injustificada,0,3,24
5108,808,2019-06-11,Atestado,1,3,24
5109,808,2020-07-23,Atestado,1,2,16
5110,808,2024-03-29,Atestado,1,1,8
5111,808,2020-02-07,Licença curta,1,3,24
5112,808,2018-09-13,Falta injustificada,0,1,8
5113,808,2022-06-25,Atestado,1,3,24
5114,808,2025-04-02,Atraso,1,0,2
5115,809,2022-11-10,Atestado,1,3,24
5116,810,2024-10-25,Atestado,1,3,24
5117,810,2022-02-08,Atestado,1,3,24
5118,810,2023-11-16,Licença curta,1,3,24
5119,811,2024-12-08,Atestado,1,3,24
5120,811,2021-12-25,Licença curta,1,4,32
5121,811,2021-12-09,Atestado,1,1,8
5122,811,2024-11-11,Falta injustificada,0,1,8
5123,811,2024-08-10,Licença curta,1,3,24
5124,811,2025-10-10,Atraso,1,0,2
5125,811,2025-04-05,Licença curta,1,3,24
5126,811,2024-01-30,Falta injustificada,0,3,24
5127,811,2023-06-05,Atestado,1,1,8
5128,811,2022-08-11,Atestado,1,1,8
5129,811,2023-04-18,Atestado,1,2,16
5130,811,2023-03-27,Atestado,1,3,24
5131,812,2025-02-02,Atraso,1,0,1
5132,812,2025-05-26,Licença curta,1,5,40
5133,813,2023-05-25,Atestado,1,1,8
5134,813,2023-02-24,Atestado,1,1,8
5135,813,2020-08-16,Atestado,1,2,16
5136,813,2023-04-13,Falta injustificada,0,1,8
5137,813,2020-07-14,Atestado,1,1,8
5138,813,2024-05-21,Licença curta,1,3,24
5139,813,2021-05-25,Licença curta,1,5,40
5140,813,2021-08-01,Atestado,1,1,8
5141,813,2024-03-04,Atestado,1,1,8
5142,813,2024-06-26,Atestado,1,2,16
5143,813,2021-12-15,Atraso,1,0,2
5144,813,2022-07-29,Atestado,1,2,16
5145,813,2020-07-29,Atestado,1,1,8
5146,813,2022-11-19,Atestado,1,1,8
5147,813,2024-04-15,Licença curta,1,2,16
5148,816,2025-07-05,Falta injustificada,0,3,24
5149,816,2025-02-11,Atestado,1,3,24
5150,816,2023-11-25,Atestado,1,1,8
5151,816,2024-09-19,Licença curta,1,3,24
5152,816,2025-05-11,Atestado,1,2,16
5153,816,2025-08-09,Licença curta,1,4,32
5154,817,2020-12-29,Falta injustificada,0,3,24
5155,817,2021-08-04,Atraso,1,0,2
5156,817,2023-11-08,Atraso,1,0,1
5157,817,2022-09-05,Licença curta,1,2,16
5158,817,2025-04-05,Atestado,1,3,24
5159,817,2024-04-15,Atraso,1,0,1
5160,817,2023-07-29,Atraso,1,0,2
5161,817,2022-03-27,Atestado,1,3,24
5162,817,2023-05-23,Licença curta,1,4,32
5163,818,2024-10-24,Atestado,1,3,24
5164,818,2025-09-27,Atestado,1,1,8
5165,818,2024-08-30,Atraso,1,0,1
5166,819,2025-12-24,Licença curta,1,4,32
5167,819,2024-08-17,Falta injustificada,0,1,8
5168,819,2024-12-07,Atestado,1,2,16
5169,819,2024-03-07,Atestado,1,3,24
5170,819,2025-03-04,Falta injustificada,0,2,16
5171,819,2025-07-04,Falta injustificada,0,1,8
5172,819,2025-11-08,Falta injustificada,0,3,24
5173,819,2025-03-25,Falta injustificada,0,2,16
5174,820,2023-02-20,Atestado,1,3,24
5175,820,2022-06-16,Licença curta,1,2,16
5176,820,2025-12-24,Atraso,1,0,1
5177,822,2024-12-14,Falta injustificada,0,3,24
5178,822,2025-09-08,Falta injustificada,0,2,16
5179,822,2023-12-10,Atestado,1,3,24
5180,823,2023-06-22,Atestado,1,3,24
5181,823,2023-02-15,Falta injustificada,0,2,16
5182,824,2024-05-01,Atestado,1,3,24
5183,824,2024-06-19,Atestado,1,2,16
5184,824,2024-12-11,Licença curta,1,4,32
5185,824,2025-12-19,Licença curta,1,4,32
5186,824,2025-05-07,Atraso,1,0,2
5187,824,2024-11-16,Atestado,1,2,16
5188,824,2024-05-28,Licença curta,1,2,16
5189,825,2023-03-21,Atestado,1,3,24
5190,825,2023-06-28,Atraso,1,0,1
5191,826,2022-11-27,Atestado,1,3,24
5192,826,2024-04-26,Licença curta,1,3,24
5193,826,2024-11-09,Atestado,1,2,16
5194,826,2025-04-11,Atestado,1,2,16
5195,826,2022-02-15,Atestado,1,3,24
5196,826,2024-04-12,Atraso,1,0,1
5197,826,2024-09-08,Atestado,1,3,24
5198,826,2024-09-18,Licença curta,1,5,40
5199,826,2024-12-11,Atraso,1,0,1
5200,827,2025-06-07,Atraso,1,0,1
5201,827,2024-09-01,Atestado,1,1,8
5202,827,2025-11-24,Atestado,1,1,8
5203,827,2025-11-01,Atraso,1,0,1
5204,827,2023-01-28,Atestado,1,3,24
5205,827,2023-01-21,Atestado,1,1,8
5206,827,2023-11-11,Atraso,1,0,2
5207,827,2024-07-18,Atraso,1,0,1
5208,828,2022-04-10,Falta injustificada,0,3,24
5209,828,2022-05-28,Atestado,1,2,16
5210,828,2021-03-24,Atraso,1,0,1
5211,828,2019-03-30,Atestado,1,2,16
5212,828,2022-08-25,Atestado,1,2,16
5213,829,2025-06-27,Atraso,1,0,3
5214,829,2020-09-26,Atestado,1,2,16
5215,829,2025-02-28,Falta injustificada,0,3,24
5216,829,2020-08-10,Atestado,1,1,8
5217,829,2022-05-07,Falta injustificada,0,1,8
5218,829,2024-01-04,Atestado,1,1,8
5219,829,2023-08-07,Atraso,1,0,1
5220,830,2025-08-30,Atestado,1,2,16
5221,831,2025-07-21,Falta injustificada,0,1,8
5222,831,2025-05-07,Falta injustificada,0,2,16
5223,831,2025-09-07,Licença curta,1,4,32
5224,832,2025-08-21,Atraso,1,0,4
5225,832,2025-12-17,Atestado,1,3,24
5226,832,2025-08-18,Atestado,1,2,16
5227,834,2019-11-21,Atraso,1,0,1
5228,834,2019-12-20,Atestado,1,2,16
5229,834,2019-04-29,Atestado,1,2,16
5230,834,2020-06-23,Atestado,1,3,24
5231,834,2020-12-21,Atestado,1,2,16
5232,835,2025-02-28,Atestado,1,1,8
5233,835,2022-01-09,Atestado,1,3,24
5234,835,2025-03-04,Atestado,1,3,24
5235,835,2024-06-26,Atestado,1,2,16
5236,835,2025-01-01,Falta injustificada,0,2,16
5237,835,2025-01-27,Atestado,1,2,16
5238,835,2025-03-25,Atestado,1,1,8
5239,835,2025-08-02,Licença curta,1,5,40
5240,836,2023-08-17,Falta injustificada,0,2,16
5241,836,2025-02-05,Falta injustificada,0,3,24
5242,836,2024-05-27,Atestado,1,2,16
5243,836,2024-11-03,Atestado,1,1,8
5244,836,2023-08-20,Atestado,1,3,24
5245,836,2025-05-27,Licença curta,1,4,32
5246,836,2025-11-30,Atestado,1,3,24
5247,837,2023-09-10,Atestado,1,2,16
5248,838,2024-03-09,Atestado,1,2,16
5249,838,2025-10-10,Falta injustificada,0,2,16
5250,838,2024-12-10,Atestado,1,2,16
5251,838,2025-01-29,Atestado,1,1,8
5252,838,2023-12-31,Atestado,1,2,16
5253,839,2023-08-22,Falta injustificada,0,1,8
5254,840,2023-12-01,Atestado,1,3,24
5255,842,2025-08-04,Falta injustificada,0,3,24
5256,843,2023-11-19,Atraso,1,0,1
5257,843,2023-02-22,Falta injustificada,0,3,24
5258,843,2023-10-28,Licença curta,1,3,24
5259,843,2023-06-06,Atestado,1,3,24
5260,843,2022-07-11,Atestado,1,1,8
5261,843,2022-07-29,Falta injustificada,0,1,8
5262,844,2022-09-07,Licença curta,1,5,40
5263,845,2025-12-13,Atestado,1,2,16
5264,846,2022-05-03,Atestado,1,3,24
5265,846,2023-06-05,Falta injustificada,0,3,24
5266,846,2023-07-03,Falta injustificada,0,2,16
5267,846,2022-04-07,Falta injustificada,0,2,16
5268,846,2022-02-06,Atestado,1,3,24
5269,846,2025-12-30,Atraso,1,0,4
5270,846,2023-03-02,Atestado,1,3,24
5271,846,2024-09-18,Falta injustificada,0,1,8
5272,846,2023-05-03,Licença curta,1,3,24
5273,846,2024-01-01,Falta injustificada,0,1,8
5274,846,2022-11-24,Falta injustificada,0,3,24
5275,846,2022-05-22,Atestado,1,3,24
5276,846,2023-01-20,Atestado,1,1,8
5277,846,2024-04-16,Falta injustificada,0,1,8
5278,847,2025-12-21,Atestado,1,1,8
5279,847,2025-05-05,Atestado,1,1,8
5280,848,2025-11-27,Falta injustificada,0,3,24
5281,849,2021-09-18,Atestado,1,1,8
5282,849,2019-06-07,Atraso,1,0,2
5283,849,2022-08-15,Licença curta,1,3,24
5284,849,2019-07-12,Falta injustificada,0,3,24
5285,849,2024-09-17,Atestado,1,2,16
5286,849,2023-12-10,Atestado,1,3,24
5287,849,2025-06-22,Licença curta,1,3,24
5288,849,2023-12-01,Falta injustificada,0,1,8
5289,849,2025-02-09,Atestado,1,3,24
5290,849,2023-10-10,Falta injustificada,0,3,24
5291,849,2025-09-30,Atestado,1,2,16
5292,849,2022-03-24,Atestado,1,3,24
5293,851,2024-10-11,Atestado,1,2,16
5294,852,2024-06-19,Atestado,1,2,16
5295,852,2023-09-20,Atestado,1,1,8
5296,852,2023-03-22,Atestado,1,3,24
5297,852,2023-08-20,Licença curta,1,2,16
5298,852,2021-02-19,Atestado,1,2,16
5299,852,2022-05-26,Atestado,1,3,24
5300,852,2021-01-27,Atestado,1,1,8
5301,852,2025-04-27,Falta injustificada,0,3,24
5302,852,2024-12-18,Atraso,1,0,1
5303,852,2025-08-19,Atraso,1,0,3
5304,852,2023-02-23,Falta injustificada,0,1,8
5305,853,2022-05-12,Falta injustificada,0,3,24
5306,853,2023-09-17,Atraso,1,0,2
5307,853,2022-04-26,Atestado,1,2,16
5308,853,2022-10-28,Atestado,1,3,24
5309,853,2020-05-26,Falta injustificada,0,2,16
5310,853,2024-09-18,Falta injustificada,0,2,16
5311,853,2024-09-11,Atestado,1,1,8
5312,854,2020-08-13,Atraso,1,0,2
5313,854,2018-12-11,Atestado,1,3,24
5314,854,2023-09-22,Falta injustificada,0,3,24
5315,854,2025-12-27,Licença curta,1,2,16
5316,854,2022-08-05,Licença curta,1,5,40
5317,854,2020-05-09,Atraso,1,0,1
5318,854,2019-05-31,Atraso,1,0,3
5319,854,2022-09-02,Falta injustificada,0,1,8
5320,854,2021-10-16,Atestado,1,3,24
5321,854,2021-07-10,Licença curta,1,2,16
5322,854,2025-05-26,Atestado,1,2,16
5323,854,2023-07-12,Atestado,1,3,24
5324,854,2020-03-11,Atestado,1,2,16
5325,854,2021-02-09,Falta injustificada,0,3,24
5326,854,2023-10-07,Atestado,1,2,16
5327,854,2024-09-25,Atestado,1,3,24
5328,854,2022-02-10,Falta injustificada,0,2,16
5329,855,2023-04-30,Atestado,1,3,24
5330,855,2024-11-14,Atestado,1,2,16
5331,855,2022-10-31,Atraso,1,0,1
5332,855,2025-01-18,Atestado,1,3,24
5333,856,2023-10-21,Licença curta,1,4,32
5334,856,2025-05-08,Licença curta,1,2,16
5335,856,2025-12-16,Atestado,1,3,24
5336,856,2020-10-23,Atestado,1,3,24
5337,856,2024-09-29,Atestado,1,2,16
5338,856,2023-10-23,Atraso,1,0,1
5339,856,2021-03-09,Atestado,1,1,8
5340,856,2023-12-16,Atestado,1,1,8
5341,856,2023-06-26,Atestado,1,2,16
5342,856,2024-08-10,Atestado,1,1,8
5343,856,2024-08-15,Atestado,1,1,8
5344,857,2021-12-03,Licença curta,1,3,24
5345,857,2023-07-27,Atraso,1,0,1
5346,857,2021-09-25,Falta injustificada,0,1,8
5347,857,2023-01-17,Atestado,1,2,16
5348,858,2019-12-11,Atestado,1,2,16
5349,858,2019-08-08,Falta injustificada,0,1,8
5350,858,2023-02-16,Falta injustificada,0,3,24
5351,858,2022-12-12,Falta injustificada,0,2,16
5352,858,2022-11-17,Atestado,1,3,24
5353,858,2023-12-04,Atestado,1,1,8
5354,858,2022-06-15,Falta injustificada,0,1,8
5355,858,2019-09-05,Atestado,1,2,16
5356,858,2022-08-02,Atestado,1,1,8
5357,858,2023-06-06,Atestado,1,2,16
5358,858,2024-03-16,Falta injustificada,0,1,8
5359,859,2024-01-01,Licença curta,1,4,32
5360,859,2025-03-21,Atestado,1,1,8
5361,859,2024-03-28,Atestado,1,2,16
5362,859,2023-06-05,Atestado,1,2,16
5363,859,2025-07-02,Atraso,1,0,1
5364,859,2023-06-30,Atestado,1,3,24
5365,859,2024-05-30,Atestado,1,1,8
5366,860,2024-10-08,Atestado,1,3,24
5367,861,2020-10-31,Atraso,1,0,1
5368,861,2024-05-09,Atestado,1,1,8
5369,861,2022-01-22,Licença curta,1,2,16
5370,861,2020-04-23,Atraso,1,0,2
5371,861,2020-03-22,Atraso,1,0,4
5372,861,2023-11-01,Falta injustificada,0,2,16
5373,861,2023-08-09,Falta injustificada,0,1,8
5374,861,2024-05-16,Atraso,1,0,1
5375,861,2020-12-12,Atestado,1,1,8
5376,861,2022-04-14,Atraso,1,0,1
5377,861,2025-10-03,Atestado,1,1,8
5378,861,2022-08-14,Atestado,1,2,16
5379,861,2021-04-04,Atestado,1,3,24
5380,861,2021-11-26,Licença curta,1,4,32
5381,861,2022-02-25,Falta injustificada,0,2,16
5382,861,2022-02-28,Atestado,1,3,24
5383,862,2021-08-13,Falta injustificada,0,2,16
5384,862,2020-04-15,Falta injustificada,0,3,24
5385,862,2020-05-19,Atestado,1,3,24
5386,862,2021-04-18,Atestado,1,2,16
5387,862,2023-03-20,Atestado,1,1,8
5388,862,2023-11-11,Atestado,1,3,24
5389,862,2021-12-20,Falta injustificada,0,3,24
5390,862,2025-10-05,Falta injustificada,0,1,8
5391,863,2021-09-09,Falta injustificada,0,2,16
5392,863,2022-03-19,Licença curta,1,3,24
5393,863,2024-07-26,Atestado,1,2,16
5394,863,2023-09-06,Atestado,1,3,24
5395,863,2024-03-15,Atestado,1,2,16
5396,863,2025-07-11,Falta injustificada,0,2,16
5397,863,2021-10-13,Atestado,1,3,24
5398,864,2023-12-20,Atestado,1,1,8
5399,864,2022-10-03,Atestado,1,1,8
5400,864,2022-11-28,Atestado,1,1,8
5401,864,2022-03-15,Atestado,1,2,16
5402,864,2021-11-30,Atestado,1,2,16
5403,864,2021-02-03,Atraso,1,0,2
5404,864,2022-11-13,Atestado,1,1,8
5405,864,2023-07-21,Atestado,1,3,24
5406,864,2024-10-29,Atraso,1,0,1
5407,864,2024-03-04,Atestado,1,1,8
5408,865,2025-07-21,Atestado,1,1,8
5409,865,2023-04-26,Falta injustificada,0,3,24
5410,865,2025-09-08,Falta injustificada,0,3,24
5411,865,2024-02-22,Licença curta,1,3,24
5412,865,2022-11-22,Atestado,1,2,16
5413,865,2021-03-29,Atraso,1,0,1
5414,865,2024-09-29,Falta injustificada,0,1,8
5415,865,2023-01-03,Falta injustificada,0,3,24
5416,865,2024-07-03,Atestado,1,2,16
5417,865,2024-08-08,Atraso,1,0,1
5418,865,2023-12-14,Atestado,1,1,8
5419,865,2025-03-22,Atestado,1,1,8
5420,865,2025-03-26,Falta injustificada,0,1,8
5421,867,2023-10-26,Atraso,1,0,2
5422,867,2025-02-28,Atestado,1,2,16
5423,867,2025-06-07,Falta injustificada,0,2,16
5424,867,2023-09-24,Atestado,1,2,16
5425,867,2023-08-17,Atestado,1,3,24
5426,868,2020-09-05,Atestado,1,3,24
5427,868,2020-07-12,Atestado,1,1,8
5428,868,2021-01-23,Licença curta,1,4,32
5429,868,2022-01-03,Atestado,1,3,24
5430,868,2023-07-31,Atestado,1,3,24
5431,868,2020-08-07,Atraso,1,0,1
