id_hora_extra,id_colaborador,data_hora_extra,horas_extras,horas_banco,tipo_lancamento
5484,785,2022-01-01,2.31,0.0,Hora extra paga
5485,786,2025-09-23,0.81,0.0,Hora extra paga
5486,787,2025-11-17,1.9,0.0,Compensação
5487,787,2022-09-07,1.09,0.0,Hora extra paga
5488,787,2023-01-13,1.28,1.28,Banco de horas positivo
5489,787,2025-03-29,1.75,0.0,Hora extra paga
5490,787,2025-08-07,2.85,0.0,Hora extra paga
5491,787,2022-10-30,6.04,0.0,Compensação
5492,787,2025-06-06,7.44,0.0,Compensação
5493,787,2023-07-19,5.89,0.0,Compensação
5494,787,2025-09-14,1.4,0.0,Hora extra paga
5495,787,2021-11-21,0.97,0.0,Hora extra paga
5496,788,2023-03-06,2.13,0.0,Hora extra paga
5497,788,2022-02-05,2.44,0.0,Compensação
5498,788,2023-05-21,4.33,4.33,Banco de horas positivo
5499,788,2022-04-04,4.22,0.0,Hora extra paga
5500,788,2023-04-28,3.29,3.29,Banco de horas positivo
5501,788,2021-12-24,3.16,3.16,Banco de horas positivo
5502,789,2022-10-08,2.45,2.45,Banco de horas positivo
5503,789,2020-02-23,4.5,4.5,Banco de horas positivo
5504,789,2022-08-30,6.22,0.0,Hora extra paga
5505,789,2021-07-20,8.64,0.0,Hora extra paga
5506,790,2022-11-27,1.72,0.0,Hora extra paga
5507,790,2022-03-21,4.67,0.0,Hora extra paga
5508,790,2024-01-14,1.57,0.0,Compensação
5509,790,2020-01-28,2.44,0.0,Hora extra paga
5510,790,2021-02-03,2.17,0.0,Hora extra paga
5511,790,2021-12-31,4.75,0.0,Hora extra paga
5512,790,2022-11-08,6.04,6.04,Banco de horas positivo
5513,790,2022-10-04,2.26,0.0,Compensação
5514,790,2020-12-12,4.08,0.0,Hora extra paga
5515,790,2021-07-13,0.6,0.0,Hora extra paga
5516,790,2023-07-07,1.96,0.0,Hora extra paga
5517,790,2021-02-01,1.75,1.75,Banco de horas positivo
5518,790,2020-07-06,4.1,4.1,Banco de horas positivo
5519,790,2023-12-05,2.5,2.5,Banco de horas positivo
5520,790,2019-08-24,4.2,4.2,Banco de horas positivo
5521,790,2021-02-01,0.62,0.62,Banco de horas positivo
5522,790,2023-04-24,1.9,0.0,Hora extra paga
5523,790,2021-07-02,5.81,0.0,Compensação
5524,790,2021-11-17,0.39,0.0,Compensação
5525,791,2022-12-03,0.45,0.45,Banco de horas positivo
5526,791,2020-10-26,2.71,0.0,Hora extra paga
5527,791,2021-06-27,6.25,0.0,Hora extra paga
5528,791,2020-02-01,2.24,0.0,Hora extra paga
5529,792,2025-12-30,2.22,2.22,Banco de horas positivo
5530,792,2025-07-24,4.57,0.0,Hora extra paga
5531,792,2025-08-10,2.57,0.0,Hora extra paga
5532,792,2025-10-21,2.88,2.88,Banco de horas positivo
5533,792,2025-11-04,5.3,0.0,Hora extra paga
5534,793,2020-07-23,1.23,0.0,Hora extra paga
5535,793,2022-10-02,3.26,3.26,Banco de horas positivo
5536,793,2025-06-16,6.78,0.0,Hora extra paga
5537,793,2018-10-16,0.76,0.0,Hora extra paga
5538,793,2020-11-14,4.72,4.72,Banco de horas positivo
5539,793,2020-08-02,0.23,0.0,Compensação
5540,793,2023-04-04,6.05,6.05,Banco de horas positivo
5541,793,2025-09-24,4.0,0.0,Hora extra paga
5542,793,2025-07-21,2.12,0.0,Hora extra paga
5543,794,2023-04-05,5.32,0.0,Hora extra paga
5544,794,2022-11-03,1.62,0.0,Hora extra paga
5545,794,2020-05-10,2.67,2.67,Banco de horas positivo
5546,794,2021-10-26,2.18,2.18,Banco de horas positivo
5547,794,2020-10-05,10.06,0.0,Hora extra paga
5548,794,2024-07-28,6.3,6.3,Banco de horas positivo
5549,794,2023-11-20,0.83,0.83,Banco de horas positivo
5550,794,2020-03-08,1.83,0.0,Hora extra paga
5551,794,2024-07-09,0.73,0.0,Compensação
5552,794,2022-08-31,2.45,0.0,Compensação
5553,794,2025-07-19,5.3,0.0,Hora extra paga
5554,794,2019-07-27,2.74,2.74,Banco de horas positivo
5555,794,2020-10-19,4.59,4.59,Banco de horas positivo
5556,794,2022-05-01,2.82,0.0,Hora extra paga
5557,794,2023-03-02,9.36,9.36,Banco de horas positivo
5558,794,2023-04-29,3.3,3.3,Banco de horas positivo
5559,794,2025-11-07,10.46,0.0,Hora extra paga
5560,794,2025-05-10,2.01,0.0,Hora extra paga
5561,795,2022-10-20,3.21,0.0,Hora extra paga
5562,797,2024-02-24,8.34,8.34,Banco de horas positivo
5563,797,2024-11-27,6.52,6.52,Banco de horas positivo
5564,797,2023-12-09,1.69,0.0,Hora extra paga
5565,797,2024-03-15,1.17,0.0,Hora extra paga
5566,798,2020-05-12,2.7,2.7,Banco de horas positivo
5567,798,2020-05-14,0.86,0.0,Hora extra paga
5568,798,2025-08-16,5.89,0.0,Hora extra paga
5569,799,2020-07-07,5.12,5.12,Banco de horas positivo
5570,799,2022-11-11,4.64,4.64,Banco de horas positivo
5571,799,2025-04-19,9.11,9.11,Banco de horas positivo
5572,799,2025-10-18,2.15,0.0,Compensação
5573,799,2020-04-18,7.05,0.0,Hora extra paga
5574,799,2021-03-11,2.47,2.47,Banco de horas positivo
5575,799,2024-02-05,6.2,0.0,Hora extra paga
5576,799,2025-05-03,2.5,2.5,Banco de horas positivo
5577,800,2025-11-20,3.02,3.02,Banco de horas positivo
5578,800,2023-03-21,2.46,2.46,Banco de horas positivo
5579,800,2025-03-13,2.44,2.44,Banco de horas positivo
5580,800,2024-11-21,6.48,0.0,Hora extra paga
5581,800,2022-07-20,5.46,0.0,Hora extra paga
5582,801,2025-10-21,1.78,1.78,Banco de horas positivo
5583,801,2024-06-08,3.33,0.0,Hora extra paga
5584,801,2022-08-29,4.44,0.0,Hora extra paga
5585,801,2025-03-02,5.54,5.54,Banco de horas positivo
5586,802,2024-12-12,3.55,0.0,Hora extra paga
5587,802,2024-08-03,1.87,1.87,Banco de horas positivo
5588,802,2025-08-10,1.53,1.53,Banco de horas positivo
5589,802,2025-11-07,3.95,0.0,Hora extra paga
5590,802,2025-12-08,2.1,0.0,Hora extra paga
5591,802,2024-10-30,6.72,0.0,Hora extra paga
5592,802,2025-04-12,1.55,1.55,Banco de horas positivo
5593,803,2023-09-21,2.86,2.86,Banco de horas positivo
5594,803,2020-06-02,4.06,4.06,Banco de horas positivo
5595,803,2021-05-25,1.08,1.08,Banco de horas positivo
5596,803,2024-03-12,5.02,0.0,Compensação
5597,803,2023-04-02,6.68,0.0,Compensação
5598,803,2019-08-28,2.53,0.0,Hora extra paga
5599,803,2019-02-08,0.86,0.0,Compensação
5600,803,2024-08-09,1.05,1.05,Banco de horas positivo
5601,803,2024-11-21,7.13,0.0,Compensação
5602,803,2022-01-06,1.63,0.0,Hora extra paga
5603,803,2022-06-30,5.87,5.87,Banco de horas positivo
5604,803,2024-02-11,4.45,0.0,Hora extra paga
5605,803,2021-11-25,1.14,1.14,Banco de horas positivo
5606,803,2019-04-06,9.68,0.0,Hora extra paga
5607,803,2024-09-23,8.29,0.0,Hora extra paga
5608,803,2021-08-02,9.34,9.34,Banco de horas positivo
5609,803,2023-11-30,12.0,12.0,Banco de horas positivo
5610,803,2025-04-01,5.57,5.57,Banco de horas positivo
5611,803,2019-12-28,3.6,3.6,Banco de horas positivo
5612,803,2025-04-30,1.03,0.0,Hora extra paga
5613,803,2020-03-23,0.61,0.61,Banco de horas positivo
5614,803,2025-05-30,0.62,0.0,Hora extra paga
5615,804,2019-05-17,5.12,5.12,Banco de horas positivo
5616,804,2024-07-05,4.14,0.0,Hora extra paga
5617,804,2022-04-12,4.12,4.12,Banco de horas positivo
5618,804,2025-12-16,4.46,0.0,Hora extra paga
5619,804,2025-05-15,8.24,8.24,Banco de horas positivo
5620,804,2020-06-22,0.86,0.86,Banco de horas positivo
5621,804,2019-12-21,3.28,0.0,Hora extra paga
5622,804,2023-11-29,3.37,0.0,Hora extra paga
5623,804,2022-05-19,1.96,0.0,Hora extra paga
5624,804,2019-07-01,1.73,1.73,Banco de horas positivo
5625,804,2019-07-29,4.1,4.1,Banco de horas positivo
5626,804,2023-07-15,5.16,0.0,Hora extra paga
5627,804,2025-05-31,5.21,0.0,Hora extra paga
5628,804,2024-12-10,2.36,0.0,Hora extra paga
5629,804,2021-04-08,1.29,0.0,Compensação
5630,804,2023-06-01,0.67,0.0,Compensação
5631,804,2025-10-29,4.33,4.33,Banco de horas positivo
5632,804,2020-06-10,4.87,0.0,Hora extra paga
5633,804,2021-03-22,3.94,0.0,Hora extra paga
5634,806,2022-03-21,6.61,0.0,Hora extra paga
5635,806,2021-02-22,4.29,0.0,Hora extra paga
5636,806,2021-09-08,6.14,0.0,Hora extra paga
5637,806,2024-08-15,7.74,7.74,Banco de horas positivo
5638,806,2021-07-30,3.09,0.0,Hora extra paga
5639,806,2024-04-12,2.23,0.0,Hora extra paga
5640,807,2022-06-26,6.3,0.0,Hora extra paga
5641,807,2022-01-06,4.56,4.56,Banco de horas positivo
5642,807,2022-07-08,4.4,0.0,Hora extra paga
5643,807,2021-05-15,0.79,0.79,Banco de horas positivo
5644,807,2022-09-03,1.0,0.0,Hora extra paga
5645,808,2020-04-13,8.74,0.0,Hora extra paga
5646,808,2019-10-30,5.27,0.0,Hora extra paga
5647,808,2021-01-09,5.59,0.0,Compensação
5648,808,2024-12-13,1.63,0.0,Hora extra paga
5649,808,2024-06-06,3.57,0.0,Hora extra paga
5650,808,2023-02-11,2.89,0.0,Hora extra paga
5651,809,2023-10-18,2.98,2.98,Banco de horas positivo
5652,809,2023-07-19,1.68,1.68,Banco de horas positivo
5653,809,2024-06-06,1.64,0.0,Hora extra paga
5654,810,2022-11-22,2.06,0.0,Hora extra paga
5655,810,2022-09-03,2.59,0.0,Hora extra paga
5656,810,2025-11-06,1.82,0.0,Hora extra paga
5657,810,2021-11-23,2.48,0.0,Hora extra paga
5658,810,2022-10-14,6.47,6.47,Banco de horas positivo
5659,811,2021-06-02,7.54,0.0,Hora extra paga
5660,811,2021-12-24,4.63,4.63,Banco de horas positivo
5661,811,2022-03-02,0.81,0.81,Banco de horas positivo
5662,811,2025-03-20,5.43,5.43,Banco de horas positivo
5663,811,2025-02-14,4.5,0.0,Hora extra paga
5664,811,2023-10-21,12.0,12.0,Banco de horas positivo
5665,811,2024-11-23,0.73,0.0,Hora extra paga
5666,811,2025-03-18,5.22,0.0,Hora extra paga
5667,811,2021-11-17,2.01,0.0,Compensação
5668,811,2025-11-27,1.67,0.0,Hora extra paga
5669,811,2021-02-16,0.92,0.0,Hora extra paga
5670,812,2024-09-28,1.21,0.0,Hora extra paga
5671,812,2024-07-28,10.16,0.0,Hora extra paga
5672,812,2022-09-27,7.34,0.0,Hora extra paga
5673,813,2022-02-13,1.55,1.55,Banco de horas positivo
5674,813,2022-03-25,3.43,0.0,Hora extra paga
5675,813,2019-10-23,8.55,0.0,Hora extra paga
5676,813,2020-06-20,5.45,0.0,Compensação
5677,813,2020-01-07,5.21,0.0,Hora extra paga
5678,813,2019-12-28,1.15,1.15,Banco de horas positivo
5679,813,2025-12-08,3.12,0.0,Hora extra paga
5680,813,2025-08-09,2.65,2.65,Banco de horas positivo
5681,813,2024-01-05,3.03,3.03,Banco de horas positivo
5682,813,2022-07-29,4.75,4.75,Banco de horas positivo
5683,813,2023-01-21,5.56,0.0,Hora extra paga
5684,813,2024-04-22,4.06,0.0,Hora extra paga
5685,813,2024-11-14,2.56,0.0,Hora extra paga
5686,813,2022-06-21,4.6,0.0,Hora extra paga
5687,815,2022-11-07,7.2,7.2,Banco de horas positivo
5688,815,2022-03-05,8.07,0.0,Hora extra paga
5689,816,2025-03-10,1.25,1.25,Banco de horas positivo
5690,816,2023-06-27,6.32,0.0,Hora extra paga
5691,816,2023-06-26,1.55,0.0,Compensação
5692,817,2023-10-30,0.12,0.0,Hora extra paga
5693,817,2023-11-09,5.57,5.57,Banco de horas positivo
5694,817,2024-02-20,1.35,0.0,Hora extra paga
5695,817,2025-03-29,1.06,0.0,Hora extra paga
5696,817,2025-04-18,3.21,0.0,Hora extra paga
5697,817,2024-02-13,6.63,0.0,Hora extra paga
5698,817,2021-06-09,0.43,0.0,Hora extra paga
5699,817,2021-08-12,1.88,0.0,Hora extra paga
5700,817,2022-05-07,1.19,1.19,Banco de horas positivo
5701,817,2021-08-07,2.69,0.0,Hora extra paga
5702,817,2023-03-18,7.12,7.12,Banco de horas positivo
5703,817,2025-05-29,6.45,0.0,Hora extra paga
5704,817,2020-12-12,1.91,0.0,Hora extra paga
5705,817,2021-01-23,4.7,0.0,Hora extra paga
5706,817,2024-03-08,3.78,3.78,Banco de horas positivo
5707,817,2025-09-24,2.84,0.0,Hora extra paga
5708,818,2024-09-21,1.99,0.0,Hora extra paga
5709,818,2025-07-17,3.7,3.7,Banco de horas positivo
5710,819,2025-06-16,2.92,0.0,Hora extra paga
5711,819,2025-12-23,10.63,0.0,Compensação
5712,819,2025-12-11,1.79,0.0,Hora extra paga
5713,819,2025-08-16,2.56,0.0,Hora extra paga
5714,820,2022-09-24,2.25,0.0,Hora extra paga
5715,821,2025-03-15,1.85,1.85,Banco de horas positivo
5716,822,2023-08-27,5.09,5.09,Banco de horas positivo
5717,822,2025-03-08,3.89,0.0,Hora extra paga
5718,822,2024-08-25,7.07,0.0,Hora extra paga
5719,822,2023-10-30,5.59,5.59,Banco de horas positivo
5720,822,2025-11-18,12.0,0.0,Hora extra paga
5721,822,2024-07-17,3.09,0.0,Hora extra paga
5722,823,2024-11-10,8.45,8.45,Banco de horas positivo
5723,823,2025-05-13,5.06,0.0,Hora extra paga
5724,823,2023-12-18,6.43,0.0,Hora extra paga
5725,823,2024-06-22,1.26,0.0,Hora extra paga
5726,823,2023-09-07,1.08,1.08,Banco de horas positivo
5727,823,2025-12-31,2.18,0.0,Compensação
5728,823,2025-01-13,1.15,1.15,Banco de horas positivo
5729,824,2025-10-16,2.7,2.7,Banco de horas positivo
5730,824,2025-06-17,1.5,0.0,Hora extra paga
5731,824,2025-11-26,2.83,2.83,Banco de horas positivo
5732,824,2024-04-18,5.45,0.0,Hora extra paga
5733,824,2025-04-05,2.44,2.44,Banco de horas positivo
5734,826,2021-08-05,4.18,0.0,Hora extra paga
5735,826,2024-07-31,2.56,2.56,Banco de horas positivo
5736,826,2025-08-27,5.69,0.0,Hora extra paga
5737,826,2023-06-07,12.0,0.0,Compensação
5738,826,2023-03-24,4.19,0.0,Hora extra paga
5739,827,2025-07-27,0.46,0.46,Banco de horas positivo
5740,827,2022-12-26,3.15,0.0,Hora extra paga
5741,827,2025-08-05,5.38,5.38,Banco de horas positivo
5742,827,2024-11-27,0.22,0.0,Hora extra paga
5743,827,2025-03-20,2.49,2.49,Banco de horas positivo
5744,827,2023-12-21,0.74,0.0,Hora extra paga
5745,827,2024-09-13,4.24,0.0,Hora extra paga
5746,827,2023-11-24,1.03,0.0,Hora extra paga
5747,828,2019-04-01,3.27,0.0,Compensação
5748,828,2019-04-21,7.79,0.0,Hora extra paga
5749,828,2019-02-24,2.87,0.0,Hora extra paga
5750,828,2022-05-14,3.05,3.05,Banco de horas positivo
5751,828,2022-04-29,3.63,3.63,Banco de horas positivo
5752,828,2021-11-27,0.68,0.0,Hora extra paga
5753,828,2020-07-28,2.6,2.6,Banco de horas positivo
5754,828,2020-03-31,4.63,0.0,Hora extra paga
5755,828,2020-06-01,3.56,0.0,Hora extra paga
5756,828,2021-06-15,8.08,8.08,Banco de horas positivo
5757,829,2021-08-26,7.02,0.0,Hora extra paga
5758,829,2021-05-28,2.06,0.0,Hora extra paga
5759,829,2023-01-22,0.12,0.0,Compensação
5760,829,2025-04-26,2.53,2.53,Banco de horas positivo
5761,829,2021-03-30,1.88,0.0,Hora extra paga
5762,829,2021-05-25,1.71,0.0,Hora extra paga
5763,830,2023-06-08,2.45,0.0,Compensação
5764,830,2025-06-13,4.36,0.0,Hora extra paga
5765,830,2020-12-23,3.01,0.0,Compensação
5766,830,2022-04-14,0.52,0.0,Hora extra paga
5767,831,2023-07-25,1.14,0.0,Hora extra paga
5768,831,2025-02-28,2.59,0.0,Hora extra paga
5769,831,2024-12-30,3.08,3.08,Banco de horas positivo
5770,831,2024-11-10,5.76,5.76,Banco de horas positivo
5771,831,2025-02-11,1.45,0.0,Hora extra paga
5772,831,2024-05-04,6.26,6.26,Banco de horas positivo
5773,831,2025-04-01,2.11,0.0,Hora extra paga
5774,834,2019-12-02,0.86,0.0,Compensação
5775,835,2022-09-13,2.25,2.25,Banco de horas positivo
5776,835,2023-08-30,2.64,2.64,Banco de horas positivo
5777,835,2021-08-23,4.57,0.0,Hora extra paga
5778,835,2025-02-08,4.21,4.21,Banco de horas positivo
5779,835,2024-01-25,1.49,0.0,Hora extra paga
5780,835,2025-05-13,0.35,0.0,Hora extra paga
5781,835,2022-08-01,2.67,2.67,Banco de horas positivo
5782,835,2021-09-10,5.0,5.0,Banco de horas positivo
5783,835,2020-12-14,4.39,0.0,Hora extra paga
5784,835,2021-11-29,2.9,0.0,Hora extra paga
5785,835,2024-06-01,3.06,0.0,Hora extra paga
5786,835,2022-04-23,1.63,1.63,Banco de horas positivo
5787,835,2025-05-13,6.2,6.2,Banco de horas positivo
5788,835,2025-08-09,0.55,0.0,Compensação
5789,835,2024-07-30,0.83,0.83,Banco de horas positivo
5790,835,2020-12-01,8.22,0.0,Hora extra paga
5791,835,2021-03-27,1.0,0.0,Hora extra paga
5792,835,2022-11-20,0.26,0.0,Hora extra paga
5793,835,2021-12-28,1.74,0.0,Hora extra paga
5794,835,2022-09-01,2.33,0.0,Compensação
5795,836,2024-06-19,8.4,0.0,Hora extra paga
5796,836,2024-09-06,2.75,0.0,Hora extra paga
5797,836,2025-06-10,5.83,0.0,Hora extra paga
5798,836,2025-06-06,3.1,0.0,Hora extra paga
5799,836,2023-04-18,0.92,0.92,Banco de horas positivo
5800,837,2025-02-24,11.47,0.0,Hora extra paga
5801,837,2024-06-13,2.51,0.0,Hora extra paga
5802,837,2024-10-01,4.39,0.0,Hora extra paga
5803,837,2025-11-14,1.35,0.0,Compensação
5804,838,2024-06-15,2.52,2.52,Banco de horas positivo
5805,838,2024-08-22,3.46,0.0,Hora extra paga
5806,838,2024-08-01,4.14,0.0,Hora extra paga
5807,838,2025-04-27,1.43,1.43,Banco de horas positivo
5808,839,2024-10-21,0.97,0.97,Banco de horas positivo
5809,839,2024-10-31,4.24,0.0,Hora extra paga
5810,840,2023-09-07,1.16,0.0,Hora extra paga
5811,840,2023-02-25,2.83,0.0,Hora extra paga
5812,840,2023-05-22,2.89,2.89,Banco de horas positivo
5813,840,2023-03-07,6.63,6.63,Banco de horas positivo
5814,840,2025-12-09,3.16,0.0,Hora extra paga
5815,840,2023-08-17,2.22,0.0,Hora extra paga
5816,840,2024-05-07,1.88,0.0,Compensação
5817,840,2022-12-10,2.67,2.67,Banco de horas positivo
5818,840,2023-08-20,11.3,11.3,Banco de horas positivo
5819,841,2024-11-12,3.94,0.0,Compensação
5820,842,2025-06-09,7.97,7.97,Banco de horas positivo
5821,843,2023-09-26,8.14,0.0,Hora extra paga
5822,843,2022-09-27,1.09,1.09,Banco de horas positivo
5823,843,2022-09-13,3.32,0.0,Hora extra paga
5824,843,2022-12-08,5.95,5.95,Banco de horas positivo
5825,843,2023-10-02,5.35,0.0,Hora extra paga
5826,843,2023-07-26,2.63,0.0,Hora extra paga
5827,843,2023-02-14,4.89,0.0,Hora extra paga
5828,843,2022-04-26,7.84,0.0,Hora extra paga
5829,844,2022-01-20,3.49,0.0,Compensação
5830,844,2022-05-24,12.0,0.0,Hora extra paga
5831,844,2022-01-16,1.21,0.0,Hora extra paga
5832,845,2024-10-20,4.9,4.9,Banco de horas positivo
5833,846,2024-06-30,1.11,1.11,Banco de horas positivo
5834,846,2023-06-18,4.6,0.0,Hora extra paga
5835,846,2024-04-29,2.09,0.0,Compensação
5836,846,2021-11-29,2.87,2.87,Banco de horas positivo
5837,846,2024-04-21,1.48,0.0,Hora extra paga
5838,846,2022-12-27,3.2,3.2,Banco de horas positivo
5839,846,2025-05-19,3.25,0.0,Hora extra paga
5840,846,2023-05-05,6.31,0.0,Hora extra paga
5841,846,2022-04-13,3.65,0.0,Hora extra paga
5842,846,2024-02-21,7.17,0.0,Hora extra paga
5843,846,2022-10-17,1.92,1.92,Banco de horas positivo
5844,846,2025-12-12,1.55,0.0,Hora extra paga
5845,846,2023-07-13,0.29,0.29,Banco de horas positivo
5846,846,2025-02-02,8.2,0.0,Compensação
5847,846,2022-08-07,1.26,1.26,Banco de horas positivo
5848,847,2025-07-29,7.46,7.46,Banco de horas positivo
5849,848,2025-09-22,2.65,2.65,Banco de horas positivo
5850,849,2021-01-31,2.35,2.35,Banco de horas positivo
5851,849,2021-10-14,0.85,0.0,Hora extra paga
5852,849,2023-02-26,4.48,0.0,Hora extra paga
5853,849,2024-05-22,3.81,3.81,Banco de horas positivo
5854,849,2019-06-28,3.24,3.24,Banco de horas positivo
5855,849,2019-05-22,12.0,0.0,Hora extra paga
5856,849,2022-08-06,3.27,0.0,Hora extra paga
5857,849,2020-04-09,2.69,0.0,Hora extra paga
5858,849,2021-01-30,0.81,0.0,Hora extra paga
5859,849,2020-05-09,10.3,0.0,Compensação
5860,849,2025-07-28,1.41,0.0,Hora extra paga
5861,849,2020-11-09,7.3,7.3,Banco de horas positivo
5862,849,2025-06-24,3.76,0.0,Hora extra paga
5863,849,2023-01-06,3.47,0.0,Hora extra paga
5864,849,2020-06-30,2.69,2.69,Banco de horas positivo
5865,849,2025-06-13,3.84,0.0,Compensação
5866,849,2020-08-05,1.85,1.85,Banco de horas positivo
5867,849,2023-12-27,2.09,0.0,Hora extra paga
5868,849,2020-01-27,7.48,7.48,Banco de horas positivo
5869,849,2021-04-10,1.54,1.54,Banco de horas positivo
5870,849,2022-12-18,0.77,0.0,Hora extra paga
5871,849,2023-03-05,1.4,0.0,Hora extra paga
5872,850,2025-11-16,5.03,5.03,Banco de horas positivo
5873,851,2022-11-02,2.47,0.0,Hora extra paga
5874,851,2024-05-06,1.64,0.0,Compensação
5875,852,2024-02-02,1.22,0.0,Compensação
5876,852,2020-11-29,7.99,0.0,Hora extra paga
5877,852,2019-12-26,6.59,6.59,Banco de horas positivo
5878,852,2020-04-24,7.67,0.0,Hora extra paga
5879,852,2024-11-03,1.7,0.0,Hora extra paga
5880,852,2021-07-27,2.84,2.84,Banco de horas positivo
5881,852,2022-02-01,2.25,0.0,Hora extra paga
5882,852,2020-04-01,5.95,0.0,Hora extra paga
5883,852,2022-08-06,12.0,0.0,Hora extra paga
5884,852,2024-05-30,4.67,0.0,Hora extra paga
5885,852,2024-03-17,8.9,0.0,Hora extra paga
5886,852,2019-11-23,0.75,0.0,Hora extra paga
5887,852,2020-03-26,2.43,2.43,Banco de horas positivo
5888,852,2020-08-02,5.86,0.0,Hora extra paga
5889,852,2021-01-23,3.89,0.0,Hora extra paga
5890,852,2025-12-05,4.31,0.0,Hora extra paga
5891,852,2022-05-07,1.04,0.0,Hora extra paga
5892,853,2025-08-30,1.05,0.0,Hora extra paga
5893,853,2021-05-31,1.74,1.74,Banco de horas positivo
5894,853,2024-12-11,3.43,0.0,Hora extra paga
5895,853,2020-10-10,2.87,0.0,Hora extra paga
5896,853,2020-02-20,4.66,0.0,Hora extra paga
5897,853,2020-10-23,1.96,0.0,Hora extra paga
5898,853,2021-10-10,4.29,4.29,Banco de horas positivo
5899,853,2022-01-20,3.95,0.0,Hora extra paga
5900,853,2021-03-25,6.5,6.5,Banco de horas positivo
5901,853,2024-08-05,9.24,9.24,Banco de horas positivo
5902,853,2020-07-29,1.81,0.0,Hora extra paga
5903,853,2023-09-28,4.88,4.88,Banco de horas positivo
5904,853,2020-10-22,1.24,0.0,Hora extra paga
5905,853,2021-03-17,3.36,0.0,Hora extra paga
5906,853,2020-02-19,0.52,0.0,Hora extra paga
5907,853,2022-10-09,4.46,4.46,Banco de horas positivo
5908,853,2025-10-10,3.47,3.47,Banco de horas positivo
5909,854,2022-11-22,9.07,0.0,Hora extra paga
5910,854,2018-10-29,5.19,0.0,Hora extra paga
5911,854,2024-04-11,2.79,0.0,Hora extra paga
5912,854,2023-07-06,9.48,0.0,Hora extra paga
5913,854,2023-07-30,3.31,3.31,Banco de horas positivo
5914,854,2022-05-05,2.36,0.0,Hora extra paga
5915,854,2021-03-19,2.69,0.0,Hora extra paga
5916,854,2021-08-06,5.47,0.0,Hora extra paga
5917,854,2022-03-13,7.53,7.53,Banco de horas positivo
5918,854,2022-12-23,1.62,0.0,Hora extra paga
5919,854,2019-03-19,1.15,1.15,Banco de horas positivo
5920,854,2022-02-14,3.89,3.89,Banco de horas positivo
5921,854,2020-09-08,1.48,0.0,Hora extra paga
5922,854,2020-04-25,4.78,4.78,Banco de horas positivo
5923,854,2023-08-18,2.16,0.0,Hora extra paga
5924,854,2023-05-25,7.06,0.0,Hora extra paga
5925,854,2021-02-24,2.27,0.0,Hora extra paga
5926,854,2025-10-21,6.73,6.73,Banco de horas positivo
5927,854,2022-01-22,2.98,0.0,Hora extra paga
5928,854,2022-12-28,2.07,2.07,Banco de horas positivo
5929,854,2018-12-24,2.02,0.0,Compensação
5930,854,2019-11-24,4.68,4.68,Banco de horas positivo
5931,855,2025-07-05,9.75,9.75,Banco de horas positivo
5932,856,2021-01-03,3.56,3.56,Banco de horas positivo
5933,856,2022-05-19,5.83,0.0,Hora extra paga
5934,856,2021-11-03,1.92,1.92,Banco de horas positivo
